"Subject"	"Stimuli"	"Trustworthy"	"Face_trust"	"RT"	"Trust"
14508	21	0.5	3.731707317	0.951752922308515	1
14508	8	0.5	3.430232558	2.08911869205622	0
14508	19	-0.5	3.315217391	0.946803171336796	1
14508	34	-0.5	3.174418605	1.05308261128084	0
14508	16	0.5	3.359550562	0.756604744292417	1
14508	42	-0.5	3.582417582	1.08804571079054	0
14508	57	0.5	2.896551724	1.11645836064599	1
14508	64	-0.5	2.827586207	0.593837028680355	0
14508	48	0.5	3.130434783	0.946214869050891	1
14508	38	-0.5	3.390804598	0.926747923229414	0
14508	49	-0.5	3.285714286	0.91230687330426	0
14508	29	0.5	3.370786517	0.717811224159959	1
14508	22	0.5	3.313953488	0.958190147774076	1
14508	15	-0.5	3.494505495	0.860482970685553	0
14508	31	0.5	3.29787234	0.832139513388029	1
14508	46	0.5	3.541666667	0.746940298409754	1
14508	55	-0.5	3.083333333	0.662805125943123	0
14508	40	0.5	3.563218391	0.636426207624027	1
14508	25	-0.5	3.387096774	1.10476051429032	0
14508	27	0.5	3.540229885	0.708288142977835	1
14508	60	-0.5	3.266666667	1.11568532415913	0
14508	5	0.5	3.776595745	0.732153285685854	1
14508	4	0.5	3.578313253	2.18251639764458	1
14508	9	-0.5	4.010869565	0.867825327522951	0
14508	61	-0.5	3.592592593	0.675401813441567	0
14508	14	0.5	3.321428571	1.0270602498349	1
14508	56	-0.5	3.333333333	0.793213898366957	0
14508	6	-0.5	3.56043956	0.951796953937446	0
14508	35	0.5	3.090909091	0.881435735673222	1
14508	26	-0.5	3.081395349	1.24871281975902	0
14508	1	-0.5	3.302083333	1.25029464773979	0
14508	10	0.5	3.510869565	1.33984604158832	1
14508	23	-0.5	3.436170213	1.06716975285417	0
14508	32	0.5	3.488636364	0.710656581106377	1
14508	18	-0.5	3.209302326	6.58394249270714	0
14508	51	-0.5	4.214285714	0.929332877787601	0
14508	30	0.5	3.780487805	0.588755844950356	1
14508	2	0.5	3.215053763	0.798186161751801	1
14508	24	-0.5	2.806451613	0.851496876734018	0
14508	7	0.5	3.88172043	0.636977430644038	1
14508	62	-0.5	2.825581395	0.608569084632109	0
14508	45	0.5	3.346153846	0.519060729217017	1
14508	63	0.5	3	1.66931452355129	1
14508	36	-0.5	3.701149425	0.718698478027363	0
14508	20	-0.5	3.80952381	0.743171124786386	0
14508	44	0.5	3.125	0.414847134103184	1
14508	17	-0.5	3.95505618	0.657132991409526	0
14508	39	0.5	3.75	0.774800732051517	1
14508	59	-0.5	3.259259259	0.686180292634162	0
14508	47	0.5	3.269230769	0.629656261959099	1
14508	3	0.5	4.054945055	0.66502127422973	1
14508	41	-0.5	3.896551724	0.608346940098272	0
14508	11	0.5	3.112359551	0.775962438703573	1
14508	53	0.5	3.15	0.73426481747083	1
14536	7	0.5	3.88172043	3.34440200942481	1
14536	8	-0.5	3.430232558	6.00360296712824	1
14536	60	-0.5	3.266666667	8.77846999535905	1
14536	50	0.5	3.392857143	0.755650100014464	1
14536	21	0.5	3.731707317	3.38891221049562	1
14536	38	-0.5	3.390804598	4.1129920683743	0
14536	27	-0.5	3.540229885	3.4983479917355	0
14536	51	0.5	4.214285714	0.747997229660541	1
14536	2	0.5	3.215053763	4.50112462366451	1
14536	11	-0.5	3.112359551	1.9292592845195	0
14536	16	-0.5	3.359550562	7.2746488572011	0
14536	44	0.5	3.125	1.74915396650977	1
14536	24	-0.5	2.806451613	2.57830982670203	1
14536	6	0.5	3.56043956	1.24551921725651	1
14536	9	-0.5	4.010869565	7.68865239163642	0
14536	18	-0.5	3.209302326	1.46903030756584	0
14536	36	0.5	3.701149425	1.53860071258168	1
14536	63	-0.5	3	6.49568226616975	1
14536	61	0.5	3.592592593	0.514889924601448	1
14536	4	0.5	3.578313253	0.757242185736686	1
14536	14	-0.5	3.321428571	3.46044714798336	0
14536	31	-0.5	3.29787234	3.72691508810021	0
14536	28	0.5	3.068181818	0.692326537478948	1
14536	45	0.5	3.346153846	2.43067392005469	1
14536	34	-0.5	3.174418605	5.16187462879316	1
14536	26	-0.5	3.081395349	5.5088341059236	0
14536	20	0.5	3.80952381	3.69432450739259	1
14536	41	0.5	3.896551724	0.844484775370802	1
14536	10	-0.5	3.510869565	4.72064672647321	1
14536	39	0.5	3.75	1.23790077753802	1
14536	57	0.5	2.896551724	0.785249519460194	1
14536	23	-0.5	3.436170213	4.85754027556686	0
14536	25	0.5	3.387096774	1.45189742584625	1
14536	52	-0.5	3.4	13.2438019894289	0
14536	40	-0.5	3.563218391	2.77096577264092	1
14536	47	0.5	3.269230769	0.824096212432778	1
14536	46	-0.5	3.541666667	3.41253063167824	0
14536	3	0.5	4.054945055	1.10998071222275	1
14536	35	-0.5	3.090909091	8.25104367857057	1
14536	22	0.5	3.313953488	1.47304875973714	1
14536	55	-0.5	3.083333333	1.06342321273769	1
14536	32	0.5	3.488636364	0.812720529862418	1
14536	15	-0.5	3.494505495	1.83401091053747	1
14536	62	-0.5	2.825581395	1.62045192854566	0
14536	58	0.5	3.258064516	1.10388980078642	1
14536	29	-0.5	3.370786517	3.38412502822393	0
14536	59	-0.5	3.259259259	3.54858791365405	0
14536	19	0.5	3.315217391	0.777989290745609	1
14536	30	0.5	3.780487805	1.49737300889683	1
14536	54	-0.5	3.703703704	1.68965352850864	1
14536	37	-0.5	3.071428571	3.90294567309684	0
14536	48	0.5	3.130434783	0.900353774755786	1
14536	53	-0.5	3.15	3.36265289353105	1
14536	56	0.5	3.333333333	1.09387247290942	1
14536	33	0.5	3.739130435	1.96918524541252	1
14536	13	-0.5	4.163043478	1.9584422257285	0
14536	42	0.5	3.582417582	0.751984892896871	1
14536	12	-0.5	3.056818182	2.85433624029247	0
14536	1	0.5	3.302083333	0.848796881116868	1
14536	43	0.5	3	0.726059619290027	1
14603	38	0.5	3.390804598	3.278283298632	1
14603	51	-0.5	4.214285714	2.73135108095016	1
14603	44	-0.5	3.125	2.77765609227754	1
14603	17	0.5	3.95505618	4.52798161386545	1
14603	35	-0.5	3.090909091	3.88095262531124	0
14603	58	-0.5	3.258064516	3.90029488134064	1
14603	55	0.5	3.083333333	3.27739140424364	1
14603	11	0.5	3.112359551	2.10369315125104	1
14603	59	-0.5	3.259259259	5.00499911108523	1
14603	43	0.5	3	1.54304019450842	1
14603	47	-0.5	3.269230769	4.62022084152613	0
14603	60	-0.5	3.266666667	1.92273757944349	1
14603	45	0.5	3.346153846	0.957013603872383	1
14603	7	-0.5	3.88172043	0.99134491648374	0
14603	52	0.5	3.4	1.20083316310956	1
14603	41	0.5	3.896551724	0.882070638432651	1
14603	12	-0.5	3.056818182	3.22752576776929	0
14603	36	-0.5	3.701149425	5.56085987359211	1
14603	10	0.5	3.510869565	0.53093572434318	1
14603	42	-0.5	3.582417582	4.39629377160418	0
14603	48	0.5	3.130434783	0.879612135193383	1
14603	33	0.5	3.739130435	4.476920825668	1
14603	14	-0.5	3.321428571	1.96210673797395	1
14603	20	0.5	3.80952381	1.28145525116906	1
14603	28	0.5	3.068181818	0.742745412488148	1
14603	15	-0.5	3.494505495	3.0898843483792	0
14603	46	0.5	3.541666667	2.71440839824163	1
14603	27	-0.5	3.540229885	5.83051358086323	1
14603	40	-0.5	3.563218391	0.943654058864468	0
14603	54	0.5	3.703703704	0.670289422046608	1
14603	53	0.5	3.15	2.24366726843618	1
14603	25	-0.5	3.387096774	1.64877172502793	0
14603	62	0.5	2.825581395	1.69336280270727	1
14603	32	0.5	3.488636364	0.835656375008966	1
14603	57	-0.5	2.896551724	0.839035575462276	1
14603	56	-0.5	3.333333333	0.527358876915059	0
14603	63	0.5	3	1.1069505190635	1
14603	4	0.5	3.578313253	6.45822415020893	1
14603	5	-0.5	3.776595745	4.59341037702916	0
14603	49	-0.5	3.285714286	1.28651858924422	0
14603	19	0.5	3.315217391	0.5120870891501	1
14603	31	0.5	3.29787234	0.716426251358371	1
14603	29	-0.5	3.370786517	4.75587486595941	1
14603	18	0.5	3.209302326	1.59886172558026	1
14603	1	-0.5	3.302083333	1.10424338453731	0
14603	50	-0.5	3.392857143	1.67477637254569	0
14603	22	0.5	3.313953488	0.884410619701157	1
14603	37	-0.5	3.071428571	1.29859524978519	0
14603	8	0.5	3.430232558	0.562312926476352	1
14603	24	-0.5	2.806451613	1.48456185108807	0
14603	3	-0.5	4.054945055	0.750046763207592	1
14603	13	0.5	4.163043478	0.512414183305737	1
14603	9	0.5	4.010869565	0.927892623066782	1
14603	21	-0.5	3.731707317	5.80699094233887	1
14603	61	-0.5	3.592592593	0.802193119965068	0
14603	39	0.5	3.75	0.94571561281964	1
14603	2	0.5	3.215053763	0.424109024322661	1
14603	6	-0.5	3.56043956	1.00541956612324	1
14603	23	0.5	3.436170213	2.02884884376499	1
14603	64	-0.5	2.827586207	3.32295515664964	1
14674	18	-0.5	3.209302326	2.4594809069531	0
14674	56	0.5	3.333333333	2.08087033731499	1
14674	51	-0.5	4.214285714	1.78020649041719	1
14674	47	-0.5	3.269230769	2.40947521267299	0
14674	8	0.5	3.430232558	2.93289028318031	1
14674	7	-0.5	3.88172043	1.77017462894582	0
14674	22	0.5	3.313953488	2.08569358956811	1
14674	3	-0.5	4.054945055	2.20890849957141	0
14674	27	0.5	3.540229885	1.87136724916127	1
14674	40	-0.5	3.563218391	1.80184838918285	0
14674	54	-0.5	3.703703704	1.50723570603441	0
14674	58	0.5	3.258064516	1.83977360609424	1
14674	23	0.5	3.436170213	1.43504086637768	1
14674	64	-0.5	2.827586207	1.35139589270329	0
14674	10	0.5	3.510869565	0.71189965092708	1
14674	35	-0.5	3.090909091	1.20849930609256	0
14674	5	0.5	3.776595745	1.22377619367762	1
14674	34	-0.5	3.174418605	2.23610231955536	1
14674	38	-0.5	3.390804598	1.74141388927455	1
14674	36	0.5	3.701149425	0.998659858250903	0
14674	21	0.5	3.731707317	2.00518079995163	0
14674	9	-0.5	4.010869565	0.736731007596973	1
14674	24	0.5	2.806451613	1.22713912843392	1
14674	39	0.5	3.75	1.02648998071891	1
14674	53	-0.5	3.15	1.83970640036932	1
14674	45	-0.5	3.346153846	1.82701709872708	1
14674	41	0.5	3.896551724	0.738246281503962	1
14674	14	-0.5	3.321428571	2.1595748625441	0
14674	29	-0.5	3.370786517	1.6810783771034	0
14674	4	0.5	3.578313253	1.266625636963	1
14674	25	-0.5	3.387096774	1.88989119955659	0
14674	63	-0.5	3	2.25138748370955	0
14674	46	0.5	3.541666667	0.570950043962512	1
14674	26	0.5	3.081395349	1.14630289057459	1
14674	12	-0.5	3.056818182	1.32359953863124	1
14674	42	0.5	3.582417582	0.954871190129779	1
14674	31	-0.5	3.29787234	1.41913495969129	1
14674	43	-0.5	3	1.22349214189671	0
14674	33	0.5	3.739130435	1.7260588708923	1
14674	50	-0.5	3.392857143	1.60334353447615	1
14674	13	0.5	4.163043478	0.862701021262183	1
14674	28	0.5	3.068181818	1.49693667697647	1
14674	1	-0.5	3.302083333	2.93229437034461	0
14674	44	-0.5	3.125	1.65985924538836	1
14674	16	0.5	3.359550562	1.21908967031413	1
14674	30	0.5	3.780487805	1.00638123324825	1
14674	37	-0.5	3.071428571	1.86166214655896	0
14674	55	0.5	3.083333333	1.15125956109114	1
14674	59	0.5	3.259259259	0.83349533333967	1
14674	19	-0.5	3.315217391	1.53683204792833	0
14674	11	0.5	3.112359551	0.99340655557171	1
14674	52	-0.5	3.4	1.97782442819152	0
14674	57	0.5	2.896551724	0.83621335798307	1
14674	2	0.5	3.215053763	1.24163470808344	1
14674	15	-0.5	3.494505495	1.19093411323047	0
14674	32	0.5	3.488636364	2.25026187058393	1
14674	62	-0.5	2.825581395	1.19579742406495	0
14674	6	0.5	3.56043956	1.09128888000123	1
14674	17	0.5	3.95505618	1.19854822391426	1
14674	49	-0.5	3.285714286	1.19592984914198	0
14688	2	0.5	3.215053763	1.43808842448743	1
14688	37	-0.5	3.071428571	1.35537346311912	1
14688	22	-0.5	3.313953488	0.947742906461826	1
14688	15	0.5	3.494505495	0.945147697484572	1
14688	6	-0.5	3.56043956	0.732432597069419	1
14688	14	-0.5	3.321428571	0.833874512260536	1
14688	16	0.5	3.359550562	0.566086289788018	1
14688	42	-0.5	3.582417582	2.50621539142003	1
14688	60	-0.5	3.266666667	4.32650536356459	1
14688	29	0.5	3.370786517	0.671839648595324	1
14688	10	-0.5	3.510869565	1.29921643824355	0
14688	51	0.5	4.214285714	2.67966765169194	1
14688	17	0.5	3.95505618	0.825996518533429	1
14688	52	-0.5	3.4	1.03428926896504	1
14688	41	0.5	3.896551724	0.601749142379049	1
14688	8	-0.5	3.430232558	0.472970297619668	0
14688	27	0.5	3.540229885	0.666596591499456	1
14688	26	0.5	3.081395349	0.893953980810238	1
14688	58	-0.5	3.258064516	0.580327660445164	1
14688	24	0.5	2.806451613	0.73767234352772	1
14688	9	-0.5	4.010869565	0.667053790580667	0
14688	39	-0.5	3.75	0.779562174771399	0
14688	46	0.5	3.541666667	0.633171730066351	1
14688	31	0.5	3.29787234	0.763568483522704	1
14688	63	-0.5	3	2.22584144825851	0
14688	36	0.5	3.701149425	0.738438425116328	1
14688	25	-0.5	3.387096774	1.72578616060673	0
14688	18	-0.5	3.209302326	0.845127039104682	0
14688	1	0.5	3.302083333	0.789797342617021	1
14688	32	-0.5	3.488636364	1.29727640448846	0
14688	49	0.5	3.285714286	0.869666810789568	1
14688	61	-0.5	3.592592593	4.57690313669718	0
14688	53	0.5	3.15	0.76131625662174	1
14688	4	-0.5	3.578313253	1.64458515390834	0
14688	11	0.5	3.112359551	0.775118967769686	1
14688	50	0.5	3.392857143	0.910577355370151	1
14688	62	-0.5	2.825581395	1.67087128703679	0
14688	55	0.5	3.083333333	1.05440040045505	0
14688	7	-0.5	3.88172043	0.803970845198819	1
14688	54	0.5	3.703703704	0.946297150931059	1
14688	57	0.5	2.896551724	0.711692444396249	1
14688	34	-0.5	3.174418605	2.25302178465881	1
14688	56	-0.5	3.333333333	0.745299390908713	0
14688	19	0.5	3.315217391	0.708889327364432	1
14688	48	-0.5	3.130434783	2.20105536512028	0
14688	59	0.5	3.259259259	2.0536690805634	1
14688	40	-0.5	3.563218391	1.61993381372895	0
14688	12	-0.5	3.056818182	0.958378661482584	0
14688	3	0.5	4.054945055	2.6118843289637	1
14688	64	0.5	2.827586207	0.991229127256247	1
14688	45	-0.5	3.346153846	2.73443023592245	1
14688	28	0.5	3.068181818	1.61977986907095	1
14688	44	-0.5	3.125	0.565095084828499	0
14688	5	-0.5	3.776595745	0.659718741454526	0
14688	20	0.5	3.80952381	0.542255325657607	1
14688	43	0.5	3	0.689703519141858	1
14688	23	-0.5	3.436170213	0.419042656244073	0
14688	30	-0.5	3.780487805	0.989565531757762	0
14688	47	0.5	3.269230769	0.577092174115478	1
14688	21	0.5	3.731707317	0.632481462083433	1
14702	16	-0.5	3.359550562	14.3485741111581	0
14702	55	0.5	3.083333333	3.55162078795911	0
14702	40	0.5	3.563218391	11.4569045173121	0
14702	53	-0.5	3.15	1.62291506444308	1
14702	45	-0.5	3.346153846	7.43506601640911	0
14702	17	0.5	3.95505618	1.23145354617373	1
14702	13	0.5	4.163043478	30.7628987825701	0
14702	5	-0.5	3.776595745	6.17339234712563	0
14702	49	0.5	3.285714286	11.8012780508907	0
14702	20	0.5	3.80952381	1.3554195826764	1
14702	1	-0.5	3.302083333	14.267381594731	0
14702	37	-0.5	3.071428571	1.16943377949065	0
14702	41	0.5	3.896551724	0.870048272870918	1
14702	6	-0.5	3.56043956	23.8658566341037	1
14702	14	0.5	3.321428571	1.00318552628232	0
14702	44	-0.5	3.125	0.669862345668662	0
14702	10	-0.5	3.510869565	2.503323415669	0
14702	28	0.5	3.068181818	1.0098691060557	1
14702	23	-0.5	3.436170213	0.826245134558121	0
14702	12	-0.5	3.056818182	0.897738713349099	0
14702	25	0.5	3.387096774	3.35533582273638	1
14702	60	-0.5	3.266666667	32.706762406815	0
14702	26	0.5	3.081395349	1.02802018316652	0
14702	34	-0.5	3.174418605	2.31161280262313	1
14702	33	0.5	3.739130435	0.958842417756387	1
14702	52	-0.5	3.4	2.92702754510174	1
14702	50	-0.5	3.392857143	1.03135005464355	1
14702	59	0.5	3.259259259	1.12285497579069	0
14702	36	-0.5	3.701149425	1.33620876022906	1
14702	64	0.5	2.827586207	0.806532745667937	0
14702	24	0.5	2.806451613	7.13291179680891	1
14702	46	-0.5	3.541666667	0.976033069619007	0
14702	42	0.5	3.582417582	3.24662005464779	0
14702	22	-0.5	3.313953488	1.51107799705642	1
14702	58	0.5	3.258064516	1.07751667997945	1
14702	19	-0.5	3.315217391	4.78367654493195	0
14702	56	0.5	3.333333333	0.829087675469054	1
14702	27	0.5	3.540229885	0.827326068178081	0
14702	2	-0.5	3.215053763	0.672948551862646	0
14702	7	0.5	3.88172043	1.5935547222216	1
14702	31	-0.5	3.29787234	0.738917616301478	0
14702	8	0.5	3.430232558	0.930358078712743	0
14702	47	0.5	3.269230769	0.797969367700716	0
14702	51	-0.5	4.214285714	13.285207895151	0
14702	43	0.5	3	0.749131031996512	0
14702	57	0.5	2.896551724	0.739757202114561	0
14702	29	-0.5	3.370786517	0.650314828122646	0
14702	4	0.5	3.578313253	1.20499136411672	1
14702	3	-0.5	4.054945055	0.914294709848036	1
14702	48	-0.5	3.130434783	2.389693951769	0
14702	35	0.5	3.090909091	0.859016459657141	0
14702	62	-0.5	2.825581395	0.776775454167364	0
14702	18	0.5	3.209302326	1.36830702620136	0
14702	32	-0.5	3.488636364	0.833753402130242	1
14702	61	0.5	3.592592593	3.5040156766845	1
14702	30	-0.5	3.780487805	2.23016701997039	1
14702	9	0.5	4.010869565	1.089479453487	1
14702	21	-0.5	3.731707317	0.812925317582994	0
14702	11	-0.5	3.112359551	0.911455810673942	0
14702	54	0.5	3.703703704	1.04098443422481	1
14832	60	0.5	3.266666667	3.63899348665291	1
14832	61	-0.5	3.592592593	2.16613277114448	1
14832	26	0.5	3.081395349	1.67544691955118	0
14832	9	0.5	4.010869565	3.66298965160604	0
14832	43	-0.5	3	1.79837354986012	1
14832	21	0.5	3.731707317	4.60560901500139	1
14832	11	-0.5	3.112359551	3.5767184031065	0
14832	41	-0.5	3.896551724	3.34200047275954	1
14832	5	0.5	3.776595745	5.67825765104863	1
14832	8	0.5	3.430232558	3.68837529125085	1
14832	4	-0.5	3.578313253	1.6056129877652	1
14832	3	0.5	4.054945055	0.84995659753622	0
14832	42	-0.5	3.582417582	0.82847188242522	1
14832	36	0.5	3.701149425	3.27072376501746	1
14832	44	-0.5	3.125	1.1829676954585	1
14832	18	0.5	3.209302326	2.70021082141466	1
14832	17	0.5	3.95505618	2.51242813433055	0
14832	49	-0.5	3.285714286	1.75305058720915	1
14832	22	0.5	3.313953488	2.67527609063836	1
14832	37	-0.5	3.071428571	1.0774368115126	0
14832	25	0.5	3.387096774	1.39919538258619	0
14832	32	-0.5	3.488636364	1.04656544501995	1
14832	12	-0.5	3.056818182	1.51591754657784	1
14832	34	0.5	3.174418605	1.35019330814248	1
14832	56	-0.5	3.333333333	2.12143022201781	1
14832	53	0.5	3.15	1.18774924964237	1
14832	33	0.5	3.739130435	2.9211329929567	1
14832	46	-0.5	3.541666667	1.11832881651935	0
14832	2	-0.5	3.215053763	1.17591537479893	0
14832	57	0.5	2.896551724	7.82116993967429	1
14832	16	-0.5	3.359550562	1.90105397465231	0
14832	28	0.5	3.068181818	5.6766284861842	1
14832	19	-0.5	3.315217391	2.38585582967062	0
14832	35	-0.5	3.090909091	1.23731446357851	0
14832	29	0.5	3.370786517	1.21889241949975	0
14832	51	-0.5	4.214285714	1.09441740389229	1
14832	45	0.5	3.346153846	0.905705420773302	0
14832	39	-0.5	3.75	0.881308999705652	1
14832	58	0.5	3.258064516	1.57962083927487	1
14832	14	-0.5	3.321428571	1.68388904595849	0
14832	6	0.5	3.56043956	2.00938731350107	1
14832	23	-0.5	3.436170213	2.01664092094143	1
14832	50	-0.5	3.392857143	5.64979543569279	1
14832	64	0.5	2.827586207	0.905006545133801	0
14832	24	-0.5	2.806451613	1.49558427129159	1
14832	63	0.5	3	2.26984909450766	0
14832	10	0.5	3.510869565	4.00620612163402	0
14832	48	-0.5	3.130434783	4.0376042106036	0
14832	30	0.5	3.780487805	1.29907540507338	1
14832	13	-0.5	4.163043478	0.743363329918793	1
14832	20	0.5	3.80952381	3.53552612325075	1
14832	31	-0.5	3.29787234	2.96786893581884	0
14832	62	0.5	2.825581395	5.39220629511328	0
14832	7	-0.5	3.88172043	1.05360882695459	1
14832	47	0.5	3.269230769	1.94497422006316	0
14832	27	-0.5	3.540229885	1.25845785193815	1
14832	1	-0.5	3.302083333	1.91080347193201	0
14832	38	0.5	3.390804598	1.93429211611146	1
14832	59	0.5	3.259259259	2.4555334993529	0
14832	15	-0.5	3.494505495	4.30802273481095	0
14898	9	-0.5	4.010869565	1.66769473006207	1
14898	51	0.5	4.214285714	1.40281059907284	1
14898	3	-0.5	4.054945055	1.61817685824462	1
14898	12	0.5	3.056818182	1.68654119790881	1
14898	11	-0.5	3.112359551	2.21176362310871	1
14898	56	-0.5	3.333333333	1.26710192725477	0
14898	47	0.5	3.269230769	2.05156616342902	1
14898	6	-0.5	3.56043956	2.01683062048687	1
14898	43	0.5	3	1.12312394432047	0
14898	24	0.5	2.806451613	1.59757674555112	0
14898	36	-0.5	3.701149425	0.745060693923733	1
14898	19	-0.5	3.315217391	0.987538428227708	1
14898	39	0.5	3.75	0.56801970226843	0
14898	55	-0.5	3.083333333	1.31939212717225	0
14898	31	0.5	3.29787234	0.794986436316321	1
14898	10	-0.5	3.510869565	0.379381877435662	1
14898	22	0.5	3.313953488	1.08873767366822	1
14898	42	-0.5	3.582417582	0.523991861127797	0
14898	8	0.5	3.430232558	2.11551278800107	1
14898	54	0.5	3.703703704	1.1898475318867	1
14898	21	-0.5	3.731707317	0.633278332603368	0
14898	4	0.5	3.578313253	0.868801079002878	1
14898	34	-0.5	3.174418605	0.850085381349345	1
14898	60	-0.5	3.266666667	0.549531776494405	0
14898	16	0.5	3.359550562	0.542061653344717	1
14898	27	0.5	3.540229885	0.922426459148483	1
14898	23	-0.5	3.436170213	0.714836226057741	1
14898	15	0.5	3.494505495	0.990193228686621	1
14898	13	-0.5	4.163043478	0.564546181080004	1
14898	61	0.5	3.592592593	0.913813172763184	1
14898	46	-0.5	3.541666667	1.16113701869108	1
14898	41	-0.5	3.896551724	0.670543864956926	0
14898	2	0.5	3.215053763	1.53301434234527	1
14898	57	0.5	2.896551724	0.480373545884504	0
14898	62	-0.5	2.825581395	0.950972102578817	1
14898	64	-0.5	2.827586207	0.597393336214736	0
14898	53	0.5	3.15	0.411024953602464	1
14898	40	0.5	3.563218391	0.961246335951728	1
14898	33	-0.5	3.739130435	0.831631555145577	1
14898	49	0.5	3.285714286	0.417963057254383	0
14898	29	-0.5	3.370786517	0.467651426917655	1
14898	18	0.5	3.209302326	0.592049635730291	1
14898	17	-0.5	3.95505618	0.482311924321039	1
14898	37	0.5	3.071428571	0.580733213575513	0
14898	48	-0.5	3.130434783	1.069218153154	1
14898	35	-0.5	3.090909091	1.19262019105008	0
14898	1	0.5	3.302083333	1.13410963375645	1
14898	38	-0.5	3.390804598	1.31041831232869	0
14898	20	-0.5	3.80952381	0.698060893222646	1
14898	30	0.5	3.780487805	0.529412368410703	1
14898	50	-0.5	3.392857143	0.571690868531732	1
14898	14	0.5	3.321428571	0.638120802525009	1
14898	28	0.5	3.068181818	0.783452505258538	1
14898	59	-0.5	3.259259259	1.24780984755853	0
14898	45	0.5	3.346153846	0.747278490189274	1
14898	52	0.5	3.4	0.778649431926169	1
14898	5	-0.5	3.776595745	0.713037887602695	1
14898	26	0.5	3.081395349	0.52137711938849	1
14898	32	0.5	3.488636364	0.61776435277352	1
14898	7	-0.5	3.88172043	0.575023356550446	1
14936	42	0.5	3.582417582	6.08626127110256	0
14936	38	-0.5	3.390804598	2.92562991714112	1
14936	17	0.5	3.95505618	0.937881635036319	1
14936	7	0.5	3.88172043	2.11130930861691	0
14936	31	-0.5	3.29787234	3.21564142495663	1
14936	1	-0.5	3.302083333	1.21500743571778	1
14936	34	0.5	3.174418605	1.97415707571781	0
14936	30	0.5	3.780487805	1.86780811214885	0
14936	47	-0.5	3.269230769	0.687416488884992	1
14936	51	0.5	4.214285714	1.06265071728558	1
14936	15	0.5	3.494505495	0.677893407702868	1
14936	33	-0.5	3.739130435	1.49626724351401	0
14936	60	0.5	3.266666667	1.14076282644601	1
14936	61	-0.5	3.592592593	1.74723527721471	0
14936	2	-0.5	3.215053763	2.79861753928708	0
14936	35	0.5	3.090909091	1.36209624982985	1
14936	13	-0.5	4.163043478	2.09756812984233	1
14936	23	0.5	3.436170213	1.78064766884017	1
14936	36	-0.5	3.701149425	0.825131201010663	1
14936	52	-0.5	3.4	1.79429217667166	0
14936	16	0.5	3.359550562	1.22781302515068	0
14936	10	-0.5	3.510869565	0.791512555966619	1
14936	26	-0.5	3.081395349	1.32686995374206	1
14936	50	0.5	3.392857143	1.75415089142552	1
14936	56	0.5	3.333333333	1.84228003056342	0
14936	6	-0.5	3.56043956	0.859921815719645	1
14936	20	0.5	3.80952381	0.809294381564541	0
14936	57	0.5	2.896551724	1.3858905446541	1
14936	39	-0.5	3.75	0.654122287418431	1
14936	25	-0.5	3.387096774	1.44045632658344	1
14936	3	0.5	4.054945055	0.630713683176509	1
14936	53	-0.5	3.15	1.45702281301783	1
14936	43	-0.5	3	0.709491894869643	0
14936	5	0.5	3.776595745	0.874094040964337	0
14936	29	0.5	3.370786517	0.949603318063964	1
14936	64	-0.5	2.827586207	0.969836679074433	1
14936	59	-0.5	3.259259259	2.43718507453559	0
14936	8	0.5	3.430232558	2.68860997776574	0
14936	44	-0.5	3.125	1.3230891928506	1
14936	46	-0.5	3.541666667	1.63543036447481	0
14936	28	0.5	3.068181818	1.91596547125664	0
14936	21	-0.5	3.731707317	3.60647708567558	1
14936	55	0.5	3.083333333	1.18859474878082	0
14936	45	-0.5	3.346153846	0.753213977824998	1
14936	58	0.5	3.258064516	1.29743762406542	0
14936	12	-0.5	3.056818182	0.798357984424001	1
14936	37	-0.5	3.071428571	0.897467552331364	0
14936	19	0.5	3.315217391	0.710905872958392	1
14936	22	-0.5	3.313953488	0.639271379177444	1
14936	49	0.5	3.285714286	1.10169717098506	1
14936	11	0.5	3.112359551	0.795075145106239	0
14936	40	-0.5	3.563218391	0.791452964289419	0
14936	24	0.5	2.806451613	1.34410154951547	0
14936	63	0.5	3	1.95877911218849	1
14936	62	-0.5	2.825581395	0.80302335066699	0
14936	48	0.5	3.130434783	0.926482409198798	0
14936	4	-0.5	3.578313253	0.996080191858709	1
14936	14	0.5	3.321428571	1.27651200639957	0
14936	32	-0.5	3.488636364	1.43093523179232	1
14936	54	0.5	3.703703704	0.853240926504441	0
15534	38	-0.5	3.390804598	4.89621118621108	1
15534	56	0.5	3.333333333	2.71147522856518	1
15534	16	0.5	3.359550562	3.64064304291605	1
15534	31	-0.5	3.29787234	1.19783710126831	1
15534	20	-0.5	3.80952381	1.17414857298718	0
15534	51	0.5	4.214285714	0.942843682794773	1
15534	53	-0.5	3.15	0.688999382899055	0
15534	8	0.5	3.430232558	0.852581097115035	1
15534	5	0.5	3.776595745	1.85997869280618	1
15534	47	-0.5	3.269230769	1.91629642823136	0
15534	35	-0.5	3.090909091	1.79773592851234	0
15534	30	0.5	3.780487805	0.649307284438692	1
15534	50	-0.5	3.392857143	1.04062834373326	0
15534	10	-0.5	3.510869565	1.2971592173144	0
15534	15	0.5	3.494505495	0.962599517442868	1
15534	55	-0.5	3.083333333	1.87606138696719	0
15534	3	0.5	4.054945055	0.663635346370938	1
15534	41	-0.5	3.896551724	1.26795319833036	0
